date,song_name,rank,streams,previous_rank,peak_rank,total_days
2019-09-26,ME! (feat. Brendon Urie of Panic! At The Disco),99,908387,98,,126
2019-09-26,You Need To Calm Down,60,1199052,62,,86
2019-09-26,Lover,37,1587064,37,,34
2019-09-26,The Man,178,683577,169,,28
2019-09-27,ME! (feat. Brendon Urie of Panic! At The Disco),127,910060,99,,127
2019-09-27,You Need To Calm Down,71,1186378,60,,87
2019-09-27,Lover,46,1555249,37,,35
2019-09-28,ME! (feat. Brendon Urie of Panic! At The Disco),124,822705,127,,128
2019-09-28,You Need To Calm Down,72,1077576,71,,88
2019-09-28,Lover,48,1378715,46,,36
2019-09-29,ME! (feat. Brendon Urie of Panic! At The Disco),125,730888,124,,129
2019-09-29,You Need To Calm Down,70,939465,72,,89
2019-09-29,Lover,44,1246542,48,,37
2019-09-30,ME! (feat. Brendon Urie of Panic! At The Disco),110,831854,125,,130
2019-09-30,You Need To Calm Down,68,1062498,70,,90
2019-09-30,Lover,43,1390341,44,,38
2019-10-01,ME! (feat. Brendon Urie of Panic! At The Disco),107,851762,110,,131
2019-10-01,You Need To Calm Down,66,1086817,68,,91
2019-10-01,Lover,45,1426530,43,,39
2019-10-02,ME! (feat. Brendon Urie of Panic! At The Disco),112,845935,107,,132
2019-10-02,You Need To Calm Down,68,1083527,66,,92
2019-10-02,Lover,46,1380546,45,,40
2019-10-03,ME! (feat. Brendon Urie of Panic! At The Disco),112,839597,112,,133
2019-10-03,You Need To Calm Down,68,1068759,68,,93
2019-10-03,Lover,49,1366693,46,,41
2019-10-04,ME! (feat. Brendon Urie of Panic! At The Disco),129,862764,112,,134
2019-10-04,You Need To Calm Down,82,1079754,68,,94
2019-10-04,Lover,57,1394332,49,,42
2019-10-05,ME! (feat. Brendon Urie of Panic! At The Disco),138,774160,129,,135
2019-10-05,You Need To Calm Down,85,969289,82,,95
2019-10-05,Lover,55,1250998,57,,43
2019-10-06,ME! (feat. Brendon Urie of Panic! At The Disco),136,692709,138,,136
2019-10-06,You Need To Calm Down,84,854933,85,,96
2019-10-06,Lover,52,1134977,55,,44
2019-10-07,ME! (feat. Brendon Urie of Panic! At The Disco),123,790377,136,,137
2019-10-07,You Need To Calm Down,84,970423,84,,97
2019-10-07,Lover,50,1301582,52,,45
2019-10-08,ME! (feat. Brendon Urie of Panic! At The Disco),123,801189,123,,138
2019-10-08,You Need To Calm Down,81,991120,84,,98
2019-10-08,Lover,49,1344891,50,,46
2019-10-09,ME! (feat. Brendon Urie of Panic! At The Disco),125,800686,123,,139
2019-10-09,You Need To Calm Down,82,992812,81,,99
2019-10-09,Lover,45,1368258,49,,47
2019-10-10,ME! (feat. Brendon Urie of Panic! At The Disco),127,799575,125,,140
2019-10-10,You Need To Calm Down,82,993146,82,,100
2019-10-10,Lover,47,1359701,45,,48
2019-10-11,ME! (feat. Brendon Urie of Panic! At The Disco),134,816788,127,,141
2019-10-11,You Need To Calm Down,91,1019081,82,,101
2019-10-11,Lover,60,1239645,47,,49
2019-10-12,ME! (feat. Brendon Urie of Panic! At The Disco),146,737650,134,,142
2019-10-12,You Need To Calm Down,94,926199,91,,102
2019-10-12,Lover,71,1066655,60,,50
2019-10-13,ME! (feat. Brendon Urie of Panic! At The Disco),141,665852,146,,143
2019-10-13,You Need To Calm Down,93,819662,94,,103
2019-10-13,Lover,71,950815,71,,51
2019-10-14,ME! (feat. Brendon Urie of Panic! At The Disco),125,756521,141,,144
2019-10-14,You Need To Calm Down,91,915769,93,,104
2019-10-14,Lover,69,1049632,71,,52
2019-10-15,ME! (feat. Brendon Urie of Panic! At The Disco),131,768057,125,,145
2019-10-15,You Need To Calm Down,91,938375,91,,105
2019-10-15,Lover,70,1059216,69,,53
2019-10-20,ME! (feat. Brendon Urie of Panic! At The Disco),154,637062,155,,146
2019-10-20,You Need To Calm Down,108,766834,107,,106
2019-10-20,Lover,90,854374,93,,54
2019-10-21,ME! (feat. Brendon Urie of Panic! At The Disco),146,712275,154,,147
2019-10-21,You Need To Calm Down,103,858957,108,,107
2019-10-21,Lover,86,957603,90,,55
2019-10-22,ME! (feat. Brendon Urie of Panic! At The Disco),145,731045,146,,148
2019-10-22,You Need To Calm Down,104,886620,103,,108
2019-10-22,Lover,82,991300,86,,56
2019-10-23,ME! (feat. Brendon Urie of Panic! At The Disco),147,731355,145,,149
2019-10-23,You Need To Calm Down,106,893443,104,,109
2019-10-23,Lover,81,1011150,82,,57
2019-10-24,ME! (feat. Brendon Urie of Panic! At The Disco),150,729759,147,,150
2019-10-24,You Need To Calm Down,109,894935,106,,110
2019-10-24,Lover,89,1006104,81,,58
2019-10-25,ME! (feat. Brendon Urie of Panic! At The Disco),184,730059,150,,151
2019-10-25,You Need To Calm Down,134,883695,109,,111
2019-10-25,Lover,112,986892,89,,59
2019-10-26,ME! (feat. Brendon Urie of Panic! At The Disco),184,670718,184,,152
2019-10-26,You Need To Calm Down,136,806022,134,,112
2019-10-26,Lover,118,877761,112,,60
2019-10-27,ME! (feat. Brendon Urie of Panic! At The Disco),183,601432,184,,153
2019-10-27,You Need To Calm Down,138,713375,136,,113
2019-10-27,Lover,108,805156,118,,61
2019-10-28,ME! (feat. Brendon Urie of Panic! At The Disco),172,679306,183,,154
2019-10-28,You Need To Calm Down,133,803008,138,,114
2019-10-28,Lover,101,912001,108,,62
2019-10-29,ME! (feat. Brendon Urie of Panic! At The Disco),171,695091,172,,155
2019-10-29,You Need To Calm Down,135,820717,133,,115
2019-10-29,Lover,103,933571,101,,63
2019-10-30,ME! (feat. Brendon Urie of Panic! At The Disco),168,707090,171,,156
2019-10-30,You Need To Calm Down,134,820638,135,,116
2019-10-30,Lover,103,940393,103,,64
2019-10-31,ME! (feat. Brendon Urie of Panic! At The Disco),194,698091,168,,157
2019-10-31,You Need To Calm Down,147,811554,134,,117
2019-10-31,Lover,121,914008,103,,65
2019-11-01,ME! (feat. Brendon Urie of Panic! At The Disco),199,667235,194,,158
2019-11-01,You Need To Calm Down,144,780927,147,,118
2019-11-01,Lover,121,859592,121,,66
2019-11-02,You Need To Calm Down,151,733187,144,,119
2019-11-02,Lover,128,798780,121,,67
2019-11-03,You Need To Calm Down,146,663332,151,,120
2019-11-03,Lover,111,755139,128,,68
2019-11-04,ME! (feat. Brendon Urie of Panic! At The Disco),188,635787,,,159
2019-11-04,You Need To Calm Down,136,751493,146,,121
2019-11-04,Lover,104,867674,111,,69
2019-11-05,ME! (feat. Brendon Urie of Panic! At The Disco),183,654989,188,,160
2019-11-05,You Need To Calm Down,132,777665,136,,122
2019-11-05,Lover,102,883033,104,,70
2019-11-06,ME! (feat. Brendon Urie of Panic! At The Disco),182,659087,183,,161
2019-11-06,You Need To Calm Down,131,775166,132,,123
2019-11-06,Lover,106,865208,102,,71
2019-11-11,ME! (feat. Brendon Urie of Panic! At The Disco),186,617319,,,162
2019-11-11,You Need To Calm Down,135,718815,148,,124
2019-11-11,Lover,122,778233,124,,72
2019-11-12,ME! (feat. Brendon Urie of Panic! At The Disco),195,618297,186,,163
2019-11-12,You Need To Calm Down,136,725335,135,,125
2019-11-12,Lover,120,790644,122,,73
2019-11-13,ME! (feat. Brendon Urie of Panic! At The Disco),168,663148,195,,164
2019-11-13,You Need To Calm Down,129,780732,136,,126
2019-11-13,Lover,83,945171,120,,74
2019-11-13,Lover (Remix) [feat. Shawn Mendes],29,1613429,,,1
2019-11-14,ME! (feat. Brendon Urie of Panic! At The Disco),152,716467,168,,165
2019-11-14,You Need To Calm Down,117,833775,129,,127
2019-11-14,Lover,71,1049535,83,,75
2019-11-14,Lover (Remix) [feat. Shawn Mendes],18,2053909,29,,2
2019-11-15,ME! (feat. Brendon Urie of Panic! At The Disco),185,699971,152,,166
2019-11-15,You Need To Calm Down,126,833482,117,,128
2019-11-15,Lover,113,882665,71,,76
2019-11-15,Lover (Remix) [feat. Shawn Mendes],20,2017212,18,,3
2019-11-16,ME! (feat. Brendon Urie of Panic! At The Disco),198,634335,185,,167
2019-11-16,You Need To Calm Down,133,755432,126,,129
2019-11-16,Lover,132,755949,113,,77
2019-11-16,Lover (Remix) [feat. Shawn Mendes],32,1684092,20,,4
2019-11-17,You Need To Calm Down,150,653546,133,,130
2019-11-17,Lover,141,665146,132,,78
2019-11-17,Lover (Remix) [feat. Shawn Mendes],34,1417134,32,,5
2019-11-18,ME! (feat. Brendon Urie of Panic! At The Disco),186,619371,,,168
2019-11-18,You Need To Calm Down,138,728399,150,,131
2019-11-18,Lover,137,730700,141,,79
2019-11-18,Lover (Remix) [feat. Shawn Mendes],34,1546645,34,,6
2019-11-19,ME! (feat. Brendon Urie of Panic! At The Disco),183,634742,186,,169
2019-11-19,You Need To Calm Down,139,750796,138,,132
2019-11-19,Lover,142,744657,137,,80
2019-11-19,Lover (Remix) [feat. Shawn Mendes],37,1534964,34,,7
2019-11-20,ME! (feat. Brendon Urie of Panic! At The Disco),186,639733,183,,170
2019-11-20,You Need To Calm Down,145,755221,139,,133
2019-11-20,Lover,147,751519,142,,81
2019-11-20,Lover (Remix) [feat. Shawn Mendes],38,1512096,37,,8
2019-11-21,ME! (feat. Brendon Urie of Panic! At The Disco),186,642114,186,,171
2019-11-21,You Need To Calm Down,145,758545,145,,134
2019-11-21,Lover,148,751906,147,,82
2019-11-21,Lover (Remix) [feat. Shawn Mendes],44,1465672,38,,9
2019-11-22,You Need To Calm Down,156,767663,145,,135
2019-11-22,Lover,168,734812,148,,83
2019-11-22,Lover (Remix) [feat. Shawn Mendes],50,1460611,44,,10
2019-11-23,You Need To Calm Down,163,706989,156,,136
2019-11-23,Lover,179,667051,168,,84
2019-11-23,Lover (Remix) [feat. Shawn Mendes],53,1255529,50,,11
2019-11-24,You Need To Calm Down,171,619208,163,,137
2019-11-24,Lover,176,610667,179,,85
2019-11-24,Lover (Remix) [feat. Shawn Mendes],54,1085855,53,,12
2019-11-25,ME! (feat. Brendon Urie of Panic! At The Disco),188,634195,,,172
2019-11-25,You Need To Calm Down,137,751081,171,,138
2019-11-25,Lover,131,761780,176,,86
2019-11-25,Lover (Remix) [feat. Shawn Mendes],51,1229136,54,,13
2019-11-26,ME! (feat. Brendon Urie of Panic! At The Disco),194,648433,188,,173
2019-11-26,You Need To Calm Down,133,782613,137,,139
2019-11-26,Lover,127,795474,131,,87
2019-11-26,Lover (Remix) [feat. Shawn Mendes],52,1268746,51,,14
2019-11-27,You Need To Calm Down,139,793121,133,,140
2019-11-27,Lover,137,795925,127,,88
2019-11-27,Lover (Remix) [feat. Shawn Mendes],53,1236490,52,,15
2019-11-28,You Need To Calm Down,151,724144,139,,141
2019-11-28,Lover,145,738211,137,,89
2019-11-28,Lover (Remix) [feat. Shawn Mendes],62,1125413,53,,16
2019-11-29,You Need To Calm Down,169,697181,151,,142
2019-11-29,Lover,171,695910,145,,90
2019-11-29,Lover (Remix) [feat. Shawn Mendes],71,1105393,62,,17
2019-12-04,You Need To Calm Down,173,719232,179,,143
2019-12-04,Lover,177,708414,173,,91
2019-12-04,Lover (Remix) [feat. Shawn Mendes],81,1034867,81,,18
2019-12-05,ME! (feat. Brendon Urie of Panic! At The Disco),190,760076,,,174
2019-12-05,You Need To Calm Down,130,898114,173,,144
2019-12-05,Lover,182,770332,177,,92
2019-12-05,Lover (Remix) [feat. Shawn Mendes],118,935240,81,,19
2019-12-06,You Need To Calm Down,152,896793,130,,145
2019-12-06,Lover (Remix) [feat. Shawn Mendes],186,819616,118,,20
2019-12-06,Christmas Tree Farm,123,973914,,,1
2019-12-07,You Need To Calm Down,179,779068,152,,146
2019-12-07,Lover (Remix) [feat. Shawn Mendes],200,745020,186,,21
2019-12-09,You Need To Calm Down,178,757075,,,147
2019-12-09,Lover (Remix) [feat. Shawn Mendes],184,743163,,,22
2019-12-09,Christmas Tree Farm,183,743552,,,2
2019-12-10,You Need To Calm Down,173,774116,178,,148
2019-12-10,Lover (Remix) [feat. Shawn Mendes],157,801311,184,,23
2019-12-10,Christmas Tree Farm,197,718890,183,,3
2019-12-11,You Need To Calm Down,177,762077,173,,149
2019-12-11,Lover (Remix) [feat. Shawn Mendes],156,804346,157,,24
2019-12-11,Christmas Tree Farm,182,755383,197,,4
2019-12-12,You Need To Calm Down,186,757593,177,,150
2019-12-12,Lover (Remix) [feat. Shawn Mendes],170,791084,156,,25
2019-12-12,Christmas Tree Farm,195,733401,182,,5
2019-12-13,Lover (Remix) [feat. Shawn Mendes],197,783534,170,,26
2019-12-14,Christmas Tree Farm,186,794444,,,6
2019-12-15,Christmas Tree Farm,171,736681,186,,7
2019-12-16,You Need To Calm Down,198,703464,,,151
2019-12-16,Lover (Remix) [feat. Shawn Mendes],185,743333,,,27
2019-12-17,You Need To Calm Down,198,723889,198,,152
2019-12-17,Lover (Remix) [feat. Shawn Mendes],188,750015,185,,28
2019-12-18,You Need To Calm Down,197,737777,198,,153
2019-12-18,Lover (Remix) [feat. Shawn Mendes],194,746294,188,,29
2019-12-19,Christmas Tree Farm,195,756880,,,8
2019-12-20,Christmas Tree Farm,166,869470,195,,9
2019-12-21,Christmas Tree Farm,153,886551,166,,10
2019-12-22,Christmas Tree Farm,142,845016,153,,11
2019-12-23,Christmas Tree Farm,118,1035976,142,,12
2019-12-28,You Need To Calm Down,180,680913,168,,154
2019-12-28,Lover (Remix) [feat. Shawn Mendes],194,651446,181,,30
2019-12-29,You Need To Calm Down,181,621909,180,,155
2019-12-29,Lover (Remix) [feat. Shawn Mendes],191,608111,194,,31
2019-12-30,You Need To Calm Down,162,718212,181,,156
2019-12-30,Lover (Remix) [feat. Shawn Mendes],173,688192,191,,32
2019-12-31,You Need To Calm Down,174,819482,162,,157
2020-01-01,You Need To Calm Down,188,603391,174,,158
2020-01-02,You Need To Calm Down,150,717947,188,,159
2020-01-02,Lover (Remix) [feat. Shawn Mendes],163,686841,,,33
2020-01-03,You Need To Calm Down,149,753062,150,,160
2020-01-04,You Need To Calm Down,163,694641,149,,161
2020-01-05,You Need To Calm Down,174,630039,163,,162
2020-01-06,You Need To Calm Down,153,728761,174,,163
2020-01-07,You Need To Calm Down,155,753790,153,,164
2020-01-08,You Need To Calm Down,156,756135,155,,165
2020-01-09,You Need To Calm Down,154,757040,156,,166
2020-01-10,You Need To Calm Down,184,756831,154,,167
2020-01-11,You Need To Calm Down,198,693849,184,,168
2020-01-12,You Need To Calm Down,199,615198,198,,169
2020-01-13,You Need To Calm Down,180,705325,199,,170
2020-01-14,You Need To Calm Down,178,729088,180,,171
2020-01-15,You Need To Calm Down,177,734047,178,,172
2020-01-22,You Need To Calm Down,193,722143,,,173
2020-01-23,You Need To Calm Down,191,752675,193,,174
2020-01-24,You Need To Calm Down,191,761249,191,,175
2020-01-25,You Need To Calm Down,200,683704,191,,176
2020-01-27,You Need To Calm Down,178,711993,,,177
2020-01-28,You Need To Calm Down,180,733627,178,,178
2020-01-29,You Need To Calm Down,182,731659,180,,179
2020-01-30,You Need To Calm Down,181,742451,182,,180
2020-01-31,You Need To Calm Down,179,781899,181,,181
2020-01-31,Only The Young - Featured in Miss Americana,79,1158087,,,1
2020-02-01,You Need To Calm Down,156,786859,179,,182
2020-02-01,Only The Young - Featured in Miss Americana,66,1301789,79,,2
2020-02-02,ME! (feat. Brendon Urie of Panic! At The Disco),193,633991,,,175
2020-02-02,You Need To Calm Down,135,746658,156,,183
2020-02-02,Only The Young - Featured in Miss Americana,67,1131408,66,,3
2020-02-03,ME! (feat. Brendon Urie of Panic! At The Disco),167,711771,193,,176
2020-02-03,You Need To Calm Down,122,817492,135,,184
2020-02-03,Lover,187,677831,,,93
2020-02-03,Only The Young - Featured in Miss Americana,61,1250378,67,,4
2020-02-04,ME! (feat. Brendon Urie of Panic! At The Disco),167,743899,167,,177
2020-02-04,You Need To Calm Down,122,861025,122,,185
2020-02-04,Lover,186,706131,187,,94
2020-02-04,Only The Young - Featured in Miss Americana,61,1236532,61,,5
2020-02-05,ME! (feat. Brendon Urie of Panic! At The Disco),166,744411,167,,178
2020-02-05,You Need To Calm Down,122,863224,122,,186
2020-02-05,Lover,188,699499,186,,95
2020-02-05,Only The Young - Featured in Miss Americana,66,1195078,61,,6
2020-02-06,ME! (feat. Brendon Urie of Panic! At The Disco),172,738672,166,,179
2020-02-06,You Need To Calm Down,127,849493,122,,187
2020-02-06,Lover,195,691766,188,,96
2020-02-06,Only The Young - Featured in Miss Americana,72,1132358,66,,7
2020-02-07,ME! (feat. Brendon Urie of Panic! At The Disco),196,738874,172,,180
2020-02-07,You Need To Calm Down,141,862956,127,,188
2020-02-07,Only The Young - Featured in Miss Americana,69,1273003,72,,8
2020-02-12,ME! (feat. Brendon Urie of Panic! At The Disco),195,689807,194,,181
2020-02-12,You Need To Calm Down,136,816580,137,,189
2020-02-12,Only The Young - Featured in Miss Americana,90,1005190,83,,9
2020-02-13,ME! (feat. Brendon Urie of Panic! At The Disco),199,692702,195,,182
2020-02-13,You Need To Calm Down,138,816560,136,,190
2020-02-13,Only The Young - Featured in Miss Americana,101,957262,90,,10
2020-02-14,You Need To Calm Down,186,831859,138,,191
2020-02-14,Only The Young - Featured in Miss Americana,161,889460,101,,11
2020-02-15,You Need To Calm Down,189,743657,186,,192
2020-02-15,Only The Young - Featured in Miss Americana,183,750609,161,,12
2020-02-16,You Need To Calm Down,185,652857,189,,193
2020-02-16,Only The Young - Featured in Miss Americana,179,664404,183,,13
2020-02-17,You Need To Calm Down,158,749519,185,,194
2020-02-17,Only The Young - Featured in Miss Americana,182,704787,179,,14
2020-02-18,You Need To Calm Down,156,764892,158,,195
2020-02-18,Only The Young - Featured in Miss Americana,188,700276,182,,15
2020-02-19,You Need To Calm Down,163,772480,156,,196
2020-02-20,You Need To Calm Down,159,771233,163,,197
2020-02-21,You Need To Calm Down,186,781084,159,,198
2020-02-22,You Need To Calm Down,194,712108,186,,199
2020-02-23,You Need To Calm Down,186,636516,194,,200
2020-02-24,You Need To Calm Down,174,706985,186,,201
2020-02-25,You Need To Calm Down,174,709942,174,,202
2020-02-26,You Need To Calm Down,169,728553,174,,203
2020-02-27,You Need To Calm Down,159,762928,169,,204
2020-02-28,You Need To Calm Down,177,776505,159,,205
2020-02-29,You Need To Calm Down,192,719852,177,,206
2020-03-05,You Need To Calm Down,177,746784,173,,207
2020-03-18,You Need To Calm Down,196,649428,,,208
2020-03-19,You Need To Calm Down,191,653454,196,,209
2020-07-24,cardigan,1,7742178,,,1
2020-07-24,the 1,2,7420303,,,1
2020-07-24,exile (feat. Bon Iver),3,6977835,,,1
2020-07-24,the last great american dynasty,4,5961910,,,1
2020-07-24,my tears ricochet,5,5721464,,,1
2020-07-24,mirrorball,8,5028753,,,1
2020-07-24,august,9,5022656,,,1
2020-07-24,seven,10,4751526,,,1
2020-07-24,this is me trying,12,4499491,,,1
2020-07-24,illicit affairs,13,4278116,,,1
2020-07-24,invisible string,14,4243086,,,1
2020-07-24,mad woman,16,3902267,,,1
2020-07-24,betty,17,3835696,,,1
2020-07-24,epiphany,19,3614451,,,1
2020-07-24,peace,20,3381893,,,1
2020-07-24,hoax,23,3061511,,,1
2020-07-25,cardigan,1,5621828,1,,2
2020-07-25,the 1,5,4701104,2,,2
2020-07-25,exile (feat. Bon Iver),4,4872836,3,,2
2020-07-25,the last great american dynasty,8,3806266,4,,2
2020-07-25,my tears ricochet,9,3743407,5,,2
2020-07-25,mirrorball,12,3270128,8,,2
2020-07-25,august,11,3428555,9,,2
2020-07-25,seven,13,3137577,10,,2
2020-07-25,this is me trying,14,2983807,12,,2
2020-07-25,illicit affairs,18,2860524,13,,2
2020-07-25,invisible string,16,2943321,14,,2
2020-07-25,mad woman,23,2605176,16,,2
2020-07-25,betty,20,2685854,17,,2
2020-07-25,epiphany,28,2416549,19,,2
2020-07-25,peace,33,2277880,20,,2
2020-07-25,hoax,43,2072185,23,,2
2020-07-26,cardigan,1,4657451,1,,3
2020-07-26,the 1,6,3694473,5,,3
2020-07-26,exile (feat. Bon Iver),4,3970980,4,,3
2020-07-26,the last great american dynasty,9,2993657,8,,3
2020-07-26,my tears ricochet,10,2981649,9,,3
2020-07-26,mirrorball,13,2555726,12,,3
2020-07-26,august,11,2724973,11,,3
2020-07-26,seven,14,2473749,13,,3
2020-07-26,this is me trying,18,2339220,14,,3
2020-07-26,illicit affairs,20,2253950,18,,3
2020-07-26,invisible string,16,2357272,16,,3
2020-07-26,mad woman,29,2036602,23,,3
2020-07-26,betty,24,2133393,20,,3
2020-07-26,epiphany,36,1887529,28,,3
2020-07-26,peace,42,1792666,33,,3
2020-07-26,hoax,48,1631964,43,,3
2020-07-27,cardigan,1,4946260,1,,4
2020-07-27,the 1,6,3862960,6,,4
2020-07-27,exile (feat. Bon Iver),4,4268822,4,,4
2020-07-27,the last great american dynasty,9,3132273,9,,4
2020-07-27,my tears ricochet,10,3125589,10,,4
2020-07-27,mirrorball,13,2688420,13,,4
2020-07-27,august,11,2880958,11,,4
2020-07-27,seven,15,2610988,14,,4
2020-07-27,this is me trying,18,2471941,18,,4
2020-07-27,illicit affairs,21,2392318,20,,4
2020-07-27,invisible string,17,2516173,16,,4
2020-07-27,mad woman,29,2153064,29,,4
2020-07-27,betty,23,2247216,24,,4
2020-07-27,epiphany,34,1995486,36,,4
2020-07-27,peace,42,1903843,42,,4
2020-07-27,hoax,47,1738650,48,,4
2020-07-28,cardigan,3,4580216,1,,5
2020-07-28,the 1,7,3452933,6,,5
2020-07-28,exile (feat. Bon Iver),5,3920165,4,,5
2020-07-28,the last great american dynasty,10,2796430,9,,5
2020-07-28,my tears ricochet,11,2762915,10,,5
2020-07-28,mirrorball,17,2371510,13,,5
2020-07-28,august,13,2567467,11,,5
2020-07-28,seven,18,2307491,15,,5
2020-07-28,this is me trying,25,2163219,18,,5
2020-07-28,illicit affairs,27,2110307,21,,5
2020-07-28,invisible string,22,2234632,17,,5
2020-07-28,mad woman,42,1884584,29,,5
2020-07-28,betty,34,1992865,23,,5
2020-07-28,epiphany,47,1739302,34,,5
2020-07-28,peace,49,1669890,42,,5
2020-07-28,hoax,56,1517519,47,,5
2020-07-29,cardigan,3,4247989,3,,6
2020-07-29,the 1,8,3080575,7,,6
2020-07-29,exile (feat. Bon Iver),6,3591608,5,,6
2020-07-29,the last great american dynasty,12,2518804,10,,6
